grid_cell,block_id,block_label,corrected_richness_ms,block_start,block_end
1926,4,2015-2019,101.41368553991,2015,2019
1926,5,2020-2024,113.84189569560579,2020,2024
1927,1,2000-2004,87.58526850685331,2000,2004
1927,2,2005-2009,93.04023745805631,2005,2009
1927,3,2010-2014,98.23560898297426,2010,2014
1927,4,2015-2019,101.38176787340427,2015,2019
1927,5,2020-2024,113.77130906755912,2020,2024
1928,1,2000-2004,87.58752211708224,2000,2004
1928,2,2005-2009,93.04032084710887,2005,2009
1928,3,2010-2014,98.23349049587024,2010,2014
1928,4,2015-2019,101.37792681912374,2015,2019
1928,5,2020-2024,113.76278199670583,2020,2024
1950,1,2000-2004,87.35500435893408,2000,2004
1950,2,2005-2009,93.06245828986586,2005,2009
1950,3,2010-2014,98.52928772952299,2010,2014
1950,4,2015-2019,101.88021465440536,2015,2019
1950,5,2020-2024,114.82383806854538,2020,2024
1951,1,2000-2004,87.35500435893408,2000,2004
1951,2,2005-2009,93.06245828986586,2005,2009
1951,3,2010-2014,98.52928772952299,2010,2014
1951,4,2015-2019,101.88021465440536,2015,2019
1951,5,2020-2024,114.82383806854538,2020,2024
1952,1,2000-2004,87.35500435893408,2000,2004
1952,2,2005-2009,93.06245828986586,2005,2009
1952,3,2010-2014,98.52928772952299,2010,2014
1952,4,2015-2019,101.88021465440536,2015,2019
1952,5,2020-2024,114.82383806854538,2020,2024
1953,1,2000-2004,87.35500435893408,2000,2004
1953,2,2005-2009,93.06245828986586,2005,2009
1953,3,2010-2014,98.52928772952299,2010,2014
1953,4,2015-2019,101.88021465440536,2015,2019
1953,5,2020-2024,114.82383806854538,2020,2024
1954,1,2000-2004,87.35500435893408,2000,2004
1954,2,2005-2009,93.06245828986586,2005,2009
1954,3,2010-2014,98.52928772952299,2010,2014
1954,4,2015-2019,101.88021465440536,2015,2019
1954,5,2020-2024,114.82383806854538,2020,2024
1967,1,2000-2004,87.35500435893408,2000,2004
1967,2,2005-2009,93.06245828986586,2005,2009
1967,3,2010-2014,98.52928772952299,2010,2014
1967,4,2015-2019,101.88021465440536,2015,2019
1967,5,2020-2024,114.82383806854538,2020,2024
1968,1,2000-2004,87.35500435893408,2000,2004
1968,2,2005-2009,93.06245828986586,2005,2009
1968,3,2010-2014,98.52928772952299,2010,2014
1968,4,2015-2019,101.88021465440536,2015,2019
1968,5,2020-2024,114.82383806854538,2020,2024
1969,1,2000-2004,87.35500435893408,2000,2004
1969,2,2005-2009,93.06245828986586,2005,2009
1969,3,2010-2014,98.52928772952299,2010,2014
1969,4,2015-2019,101.88021465440536,2015,2019
1969,5,2020-2024,114.82383806854538,2020,2024
1970,1,2000-2004,87.35500435893408,2000,2004
1970,2,2005-2009,93.06245828986586,2005,2009
1970,3,2010-2014,98.52928772952299,2010,2014
1970,4,2015-2019,101.88021465440536,2015,2019
1970,5,2020-2024,114.82383806854538,2020,2024
1971,1,2000-2004,87.35500435893408,2000,2004
1971,2,2005-2009,93.06245828986586,2005,2009
1971,3,2010-2014,98.52928772952299,2010,2014
1971,4,2015-2019,101.88021465440536,2015,2019
1971,5,2020-2024,114.82383806854538,2020,2024
1972,1,2000-2004,87.35500435893408,2000,2004
1972,2,2005-2009,93.06245828986586,2005,2009
1972,3,2010-2014,98.52928772952299,2010,2014
1972,4,2015-2019,101.88021465440536,2015,2019
1972,5,2020-2024,114.82383806854538,2020,2024
1973,1,2000-2004,87.35500435893408,2000,2004
1973,2,2005-2009,93.06245828986586,2005,2009
1973,3,2010-2014,98.52928772952299,2010,2014
1973,4,2015-2019,101.88021465440536,2015,2019
1973,5,2020-2024,114.82383806854538,2020,2024
1974,1,2000-2004,87.35500435893408,2000,2004
1974,2,2005-2009,93.06245828986586,2005,2009
1974,3,2010-2014,98.52928772952299,2010,2014
1974,4,2015-2019,101.88021465440536,2015,2019
1974,5,2020-2024,114.82383806854538,2020,2024
1975,1,2000-2004,87.35500435893408,2000,2004
1975,2,2005-2009,93.06245828986586,2005,2009
1975,3,2010-2014,98.52928772952299,2010,2014
1975,4,2015-2019,101.88021465440536,2015,2019
1975,5,2020-2024,114.82383806854538,2020,2024
1976,1,2000-2004,87.35500435893408,2000,2004
1976,2,2005-2009,93.06245828986586,2005,2009
1976,3,2010-2014,98.52928772952299,2010,2014
1976,4,2015-2019,101.88021465440536,2015,2019
1976,5,2020-2024,114.82383806854538,2020,2024
1977,1,2000-2004,87.35500435893408,2000,2004
1977,2,2005-2009,93.06245828986586,2005,2009
1977,3,2010-2014,98.52928772952299,2010,2014
1977,4,2015-2019,101.88021465440536,2015,2019
1977,5,2020-2024,114.82383806854538,2020,2024
1978,1,2000-2004,87.35500435893408,2000,2004
1978,2,2005-2009,93.06245828986586,2005,2009
1978,3,2010-2014,98.52928772952299,2010,2014
1978,4,2015-2019,101.88021465440536,2015,2019
1978,5,2020-2024,114.82383806854538,2020,2024
1979,1,2000-2004,87.35500435893408,2000,2004
1979,2,2005-2009,93.06245828986586,2005,2009
1979,3,2010-2014,98.52928772952299,2010,2014
1979,4,2015-2019,101.88021465440536,2015,2019
1979,5,2020-2024,114.82383806854538,2020,2024
1980,1,2000-2004,87.35500435893408,2000,2004
1980,2,2005-2009,93.06245828986586,2005,2009
1980,3,2010-2014,98.52928772952299,2010,2014
1980,4,2015-2019,101.88021465440536,2015,2019
1980,5,2020-2024,114.82383806854538,2020,2024
1981,1,2000-2004,87.35500435893408,2000,2004
1981,2,2005-2009,93.06245828986586,2005,2009
1981,3,2010-2014,98.52928772952299,2010,2014
1981,4,2015-2019,101.88021465440536,2015,2019
1981,5,2020-2024,114.82383806854538,2020,2024
1982,1,2000-2004,87.35500435893408,2000,2004
1982,2,2005-2009,93.06245828986586,2005,2009
1982,3,2010-2014,98.52928772952299,2010,2014
1982,4,2015-2019,101.88021465440536,2015,2019
1982,5,2020-2024,114.82383806854538,2020,2024
1983,1,2000-2004,87.35500435893408,2000,2004
1983,2,2005-2009,93.06245828986586,2005,2009
1983,3,2010-2014,98.52928772952299,2010,2014
1983,4,2015-2019,101.88021465440536,2015,2019
1983,5,2020-2024,114.82383806854538,2020,2024
1984,1,2000-2004,87.35500435893408,2000,2004
1984,2,2005-2009,93.06245828986586,2005,2009
1984,3,2010-2014,98.52928772952299,2010,2014
1984,4,2015-2019,101.88021465440536,2015,2019
1984,5,2020-2024,114.82383806854538,2020,2024
1985,1,2000-2004,87.35500435893408,2000,2004
1985,2,2005-2009,93.06245828986586,2005,2009
1985,3,2010-2014,98.52928772952299,2010,2014
1985,4,2015-2019,101.88021465440536,2015,2019
1985,5,2020-2024,114.82383806854538,2020,2024
1986,1,2000-2004,87.35500435893408,2000,2004
1986,2,2005-2009,93.06245828986586,2005,2009
1986,3,2010-2014,98.52928772952299,2010,2014
1986,4,2015-2019,101.88021465440536,2015,2019
1986,5,2020-2024,114.82383806854538,2020,2024
1987,1,2000-2004,87.35500435893408,2000,2004
1987,2,2005-2009,93.06245828986586,2005,2009
1987,3,2010-2014,98.52928772952299,2010,2014
1987,4,2015-2019,101.88021465440536,2015,2019
1987,5,2020-2024,114.82383806854538,2020,2024
1988,1,2000-2004,87.35500435893408,2000,2004
1988,2,2005-2009,93.06245828986586,2005,2009
1988,3,2010-2014,98.52928772952299,2010,2014
1988,4,2015-2019,101.88021465440536,2015,2019
1988,5,2020-2024,114.82383806854538,2020,2024
1989,1,2000-2004,87.35500435893408,2000,2004
1989,2,2005-2009,93.06245828986586,2005,2009
1989,3,2010-2014,98.52928772952299,2010,2014
1989,4,2015-2019,101.88021465440536,2015,2019
1989,5,2020-2024,114.82383806854538,2020,2024
1990,1,2000-2004,87.35500435893408,2000,2004
1990,2,2005-2009,93.06245828986586,2005,2009
1990,3,2010-2014,98.52928772952299,2010,2014
1990,4,2015-2019,101.88021465440536,2015,2019
1990,5,2020-2024,114.82383806854538,2020,2024
1991,1,2000-2004,87.35500435893408,2000,2004
1991,2,2005-2009,93.06245828986586,2005,2009
1991,3,2010-2014,98.52928772952299,2010,2014
1991,4,2015-2019,101.88021465440536,2015,2019
1991,5,2020-2024,114.82383806854538,2020,2024
1992,1,2000-2004,87.35500435893408,2000,2004
1992,2,2005-2009,93.06245828986586,2005,2009
1992,3,2010-2014,98.52928772952299,2010,2014
1992,4,2015-2019,101.88021465440536,2015,2019
1992,5,2020-2024,114.82383806854538,2020,2024
1993,1,2000-2004,87.35500435893408,2000,2004
1993,2,2005-2009,93.06245828986586,2005,2009
1993,3,2010-2014,98.52928772952299,2010,2014
1993,4,2015-2019,101.88021465440536,2015,2019
1993,5,2020-2024,114.82383806854538,2020,2024
1994,1,2000-2004,87.35500435893408,2000,2004
1994,2,2005-2009,93.06245828986586,2005,2009
1994,3,2010-2014,98.52928772952299,2010,2014
1994,4,2015-2019,101.88021465440536,2015,2019
1994,5,2020-2024,114.82383806854538,2020,2024
1995,1,2000-2004,87.35500435893408,2000,2004
1995,2,2005-2009,93.06245828986586,2005,2009
1995,3,2010-2014,98.52928772952299,2010,2014
1995,4,2015-2019,101.88021465440536,2015,2019
1995,5,2020-2024,114.82383806854538,2020,2024
1996,1,2000-2004,87.35500435893408,2000,2004
1996,2,2005-2009,93.06245828986586,2005,2009
1996,3,2010-2014,98.52928772952299,2010,2014
1996,4,2015-2019,101.88021465440536,2015,2019
1996,5,2020-2024,114.82383806854538,2020,2024
1997,1,2000-2004,87.3595308568617,2000,2004
1997,2,2005-2009,93.06116906087425,2005,2009
1997,3,2010-2014,98.52140321071965,2010,2014
1997,4,2015-2019,101.86752009285989,2015,2019
1997,5,2020-2024,114.79824615043668,2020,2024
1998,1,2000-2004,87.38285073649547,2000,2004
1998,2,2005-2009,93.05529392298477,2005,2009
1998,3,2010-2014,98.4826625193025,2010,2014
1998,4,2015-2019,101.80469652492708,2015,2019
1998,5,2020-2024,114.67072873515143,2020,2024
1999,1,2000-2004,87.45041945692452,2000,2004
1999,2,2005-2009,93.04422818407447,2005,2009
1999,3,2010-2014,98.3851017753064,2010,2014
1999,4,2015-2019,101.64281233364945,2015,2019
1999,5,2020-2024,114.33522823157165,2020,2024
2024,1,2000-2004,87.20662216220143,2000,2004
2024,2,2005-2009,93.15302516963048,2005,2009
2024,3,2010-2014,98.90428165538866,2010,2014
2024,4,2015-2019,102.45617663608488,2015,2019
2024,5,2020-2024,115.92868667798811,2020,2024
2025,1,2000-2004,87.20662216220143,2000,2004
2025,2,2005-2009,93.15302516963048,2005,2009
2025,3,2010-2014,98.90428165538866,2010,2014
2025,4,2015-2019,102.45617663608488,2015,2019
2025,5,2020-2024,115.92868667798811,2020,2024
2027,1,2000-2004,87.20662216220143,2000,2004
2027,2,2005-2009,93.15302516963048,2005,2009
2027,3,2010-2014,98.90428165538866,2010,2014
2027,4,2015-2019,102.45617663608488,2015,2019
2027,5,2020-2024,115.92868667798811,2020,2024
2028,1,2000-2004,87.20662216220143,2000,2004
2028,2,2005-2009,93.15302516963048,2005,2009
2028,3,2010-2014,98.90428165538866,2010,2014
2028,4,2015-2019,102.45617663608488,2015,2019
2028,5,2020-2024,115.92868667798811,2020,2024
2039,1,2000-2004,87.20662216220143,2000,2004
2039,2,2005-2009,93.15302516963048,2005,2009
2039,3,2010-2014,98.90428165538866,2010,2014
2039,4,2015-2019,102.45617663608488,2015,2019
2039,5,2020-2024,115.92868667798811,2020,2024
2040,1,2000-2004,87.20662216220143,2000,2004
2040,2,2005-2009,93.15302516963048,2005,2009
2040,3,2010-2014,98.90428165538866,2010,2014
2040,4,2015-2019,102.45617663608488,2015,2019
2040,5,2020-2024,115.92868667798811,2020,2024
2041,1,2000-2004,87.20662216220143,2000,2004
2041,2,2005-2009,93.15302516963048,2005,2009
2041,3,2010-2014,98.90428165538866,2010,2014
2041,4,2015-2019,102.45617663608488,2015,2019
2041,5,2020-2024,115.92868667798811,2020,2024
2044,1,2000-2004,87.20662216220143,2000,2004
2044,2,2005-2009,93.15302516963048,2005,2009
2044,3,2010-2014,98.90428165538866,2010,2014
2044,4,2015-2019,102.45617663608488,2015,2019
2044,5,2020-2024,115.92868667798811,2020,2024
2045,1,2000-2004,87.20662216220143,2000,2004
2045,2,2005-2009,93.15302516963048,2005,2009
2045,3,2010-2014,98.90428165538866,2010,2014
2045,4,2015-2019,102.45617663608488,2015,2019
2045,5,2020-2024,115.92868667798811,2020,2024
2046,1,2000-2004,87.20662216220143,2000,2004
2046,2,2005-2009,93.15302516963048,2005,2009
2046,3,2010-2014,98.90428165538866,2010,2014
2046,4,2015-2019,102.45617663608488,2015,2019
2046,5,2020-2024,115.92868667798811,2020,2024
2047,1,2000-2004,87.20662216220143,2000,2004
2047,2,2005-2009,93.15302516963048,2005,2009
2047,3,2010-2014,98.90428165538866,2010,2014
2047,4,2015-2019,102.45617663608488,2015,2019
2047,5,2020-2024,115.92868667798811,2020,2024
2048,1,2000-2004,87.20662216220143,2000,2004
2048,2,2005-2009,93.15302516963048,2005,2009
2048,3,2010-2014,98.90428165538866,2010,2014
2048,4,2015-2019,102.45617663608488,2015,2019
2048,5,2020-2024,115.92868667798811,2020,2024
2049,1,2000-2004,87.20662216220143,2000,2004
2049,2,2005-2009,93.15302516963048,2005,2009
2049,3,2010-2014,98.90428165538866,2010,2014
2049,4,2015-2019,102.45617663608488,2015,2019
2049,5,2020-2024,115.92868667798811,2020,2024
2050,1,2000-2004,87.20662216220143,2000,2004
2050,2,2005-2009,93.15302516963048,2005,2009
2050,3,2010-2014,98.90428165538866,2010,2014
2050,4,2015-2019,102.45617663608488,2015,2019
2050,5,2020-2024,115.92868667798811,2020,2024
2051,1,2000-2004,87.20662216220143,2000,2004
2051,2,2005-2009,93.15302516963048,2005,2009
2051,3,2010-2014,98.90428165538866,2010,2014
2051,4,2015-2019,102.45617663608488,2015,2019
2051,5,2020-2024,115.92868667798811,2020,2024
2052,1,2000-2004,87.20662216220143,2000,2004
2052,2,2005-2009,93.15302516963048,2005,2009
2052,3,2010-2014,98.90428165538866,2010,2014
2052,4,2015-2019,102.45617663608488,2015,2019
2052,5,2020-2024,115.92868667798811,2020,2024
2053,1,2000-2004,87.20662216220143,2000,2004
2053,2,2005-2009,93.15302516963048,2005,2009
2053,3,2010-2014,98.90428165538866,2010,2014
2053,4,2015-2019,102.45617663608488,2015,2019
2053,5,2020-2024,115.92868667798811,2020,2024
2054,1,2000-2004,87.20662216220143,2000,2004
2054,2,2005-2009,93.15302516963048,2005,2009
2054,3,2010-2014,98.90428165538866,2010,2014
2054,4,2015-2019,102.45617663608488,2015,2019
2054,5,2020-2024,115.92868667798811,2020,2024
2055,1,2000-2004,87.20662216220143,2000,2004
2055,2,2005-2009,93.15302516963048,2005,2009
2055,3,2010-2014,98.90428165538866,2010,2014
2055,4,2015-2019,102.45617663608488,2015,2019
2055,5,2020-2024,115.92868667798811,2020,2024
2056,1,2000-2004,87.20662216220143,2000,2004
2056,2,2005-2009,93.15302516963048,2005,2009
2056,3,2010-2014,98.90428165538866,2010,2014
2056,4,2015-2019,102.45617663608488,2015,2019
2056,5,2020-2024,115.92868667798811,2020,2024
2057,1,2000-2004,87.20662216220143,2000,2004
2057,2,2005-2009,93.15302516963048,2005,2009
2057,3,2010-2014,98.90428165538866,2010,2014
2057,4,2015-2019,102.45617663608488,2015,2019
2057,5,2020-2024,115.92868667798811,2020,2024
2058,1,2000-2004,87.20662216220143,2000,2004
2058,2,2005-2009,93.15302516963048,2005,2009
2058,3,2010-2014,98.90428165538866,2010,2014
2058,4,2015-2019,102.45617663608488,2015,2019
2058,5,2020-2024,115.92868667798811,2020,2024
2059,1,2000-2004,87.20662216220143,2000,2004
2059,2,2005-2009,93.15302516963048,2005,2009
2059,3,2010-2014,98.90428165538866,2010,2014
2059,4,2015-2019,102.45617663608488,2015,2019
2059,5,2020-2024,115.92868667798811,2020,2024
2060,1,2000-2004,87.20662216220143,2000,2004
2060,2,2005-2009,93.15302516963048,2005,2009
2060,3,2010-2014,98.90428165538866,2010,2014
2060,4,2015-2019,102.45617663608488,2015,2019
2060,5,2020-2024,115.92868667798811,2020,2024
2061,1,2000-2004,87.20662216220143,2000,2004
2061,2,2005-2009,93.15302516963048,2005,2009
2061,3,2010-2014,98.90428165538866,2010,2014
2061,4,2015-2019,102.45617663608488,2015,2019
2061,5,2020-2024,115.92868667798811,2020,2024
2062,1,2000-2004,87.20662216220143,2000,2004
2062,2,2005-2009,93.15302516963048,2005,2009
2062,3,2010-2014,98.90428165538866,2010,2014
2062,4,2015-2019,102.45617663608488,2015,2019
2062,5,2020-2024,115.92868667798811,2020,2024
2063,1,2000-2004,87.20662216220143,2000,2004
2063,2,2005-2009,93.15302516963048,2005,2009
2063,3,2010-2014,98.90428165538866,2010,2014
2063,4,2015-2019,102.45617663608488,2015,2019
2063,5,2020-2024,115.92868667798811,2020,2024
2064,1,2000-2004,87.20662216220143,2000,2004
2064,2,2005-2009,93.15302516963048,2005,2009
2064,3,2010-2014,98.90428165538866,2010,2014
2064,4,2015-2019,102.45617663608488,2015,2019
2064,5,2020-2024,115.92868667798811,2020,2024
2065,1,2000-2004,87.20662216220143,2000,2004
2065,2,2005-2009,93.15302516963048,2005,2009
2065,3,2010-2014,98.90428165538866,2010,2014
2065,4,2015-2019,102.45617663608488,2015,2019
2065,5,2020-2024,115.92868667798811,2020,2024
2066,1,2000-2004,87.20662216220143,2000,2004
2066,2,2005-2009,93.15302516963048,2005,2009
2066,3,2010-2014,98.90428165538866,2010,2014
2066,4,2015-2019,102.45617663608488,2015,2019
2066,5,2020-2024,115.92868667798811,2020,2024
2067,1,2000-2004,87.20662216220143,2000,2004
2067,2,2005-2009,93.15302516963048,2005,2009
2067,3,2010-2014,98.90428165538866,2010,2014
2067,4,2015-2019,102.45617663608488,2015,2019
2067,5,2020-2024,115.92868667798811,2020,2024
2068,1,2000-2004,87.20672681095454,2000,2004
2068,2,2005-2009,93.15289946776387,2005,2009
2068,3,2010-2014,98.90386967347601,2010,2014
2068,4,2015-2019,102.45556807119375,2015,2019
2068,5,2020-2024,115.92757278902941,2020,2024
2069,1,2000-2004,87.22953900385647,2000,2004
2069,2,2005-2009,93.12907379307393,2005,2009
2069,3,2010-2014,98.82254145108871,2010,2014
2069,4,2015-2019,102.33454177961329,2015,2019
2069,5,2020-2024,115.70393977574138,2020,2024
2100,1,2000-2004,87.1443889954124,2000,2004
2100,2,2005-2009,93.33507809215989,2005,2009
2100,3,2010-2014,99.40118588006975,2010,2014
2100,4,2015-2019,103.16384534181066,2015,2019
2100,5,2020-2024,117.15907142944589,2020,2024
2111,1,2000-2004,87.1443889954124,2000,2004
2111,2,2005-2009,93.33507809215989,2005,2009
2111,3,2010-2014,99.40118588006975,2010,2014
2111,4,2015-2019,103.16384534181066,2015,2019
2111,5,2020-2024,117.15907142944589,2020,2024
2112,1,2000-2004,87.1443889954124,2000,2004
2112,2,2005-2009,93.33507809215989,2005,2009
2112,3,2010-2014,99.40118588006975,2010,2014
2112,4,2015-2019,103.16384534181066,2015,2019
2112,5,2020-2024,117.15907142944589,2020,2024
2113,1,2000-2004,87.1443889954124,2000,2004
2113,2,2005-2009,93.33507809215989,2005,2009
2113,3,2010-2014,99.40118588006975,2010,2014
2113,4,2015-2019,103.16384534181066,2015,2019
2113,5,2020-2024,117.15907142944589,2020,2024
2114,1,2000-2004,87.1443889954124,2000,2004
2114,2,2005-2009,93.33507809215989,2005,2009
2114,3,2010-2014,99.40118588006975,2010,2014
2114,4,2015-2019,103.16384534181066,2015,2019
2114,5,2020-2024,117.15907142944589,2020,2024
2116,1,2000-2004,87.1443889954124,2000,2004
2116,2,2005-2009,93.33507809215989,2005,2009
2116,3,2010-2014,99.40118588006975,2010,2014
2116,4,2015-2019,103.16384534181066,2015,2019
2116,5,2020-2024,117.15907142944589,2020,2024
2117,1,2000-2004,87.1443889954124,2000,2004
2117,2,2005-2009,93.33507809215989,2005,2009
2117,3,2010-2014,99.40118588006975,2010,2014
2117,4,2015-2019,103.16384534181066,2015,2019
2117,5,2020-2024,117.15907142944589,2020,2024
2118,1,2000-2004,87.1443889954124,2000,2004
2118,2,2005-2009,93.33507809215989,2005,2009
2118,3,2010-2014,99.40118588006975,2010,2014
2118,4,2015-2019,103.16384534181066,2015,2019
2118,5,2020-2024,117.15907142944589,2020,2024
2119,1,2000-2004,87.1443889954124,2000,2004
2119,2,2005-2009,93.33507809215989,2005,2009
2119,3,2010-2014,99.40118588006975,2010,2014
2119,4,2015-2019,103.16384534181066,2015,2019
2119,5,2020-2024,117.15907142944589,2020,2024
2120,1,2000-2004,87.1443889954124,2000,2004
2120,2,2005-2009,93.33507809215989,2005,2009
2120,3,2010-2014,99.40118588006975,2010,2014
2120,4,2015-2019,103.16384534181066,2015,2019
2120,5,2020-2024,117.15907142944589,2020,2024
2121,1,2000-2004,87.1443889954124,2000,2004
2121,2,2005-2009,93.33507809215989,2005,2009
2121,3,2010-2014,99.40118588006975,2010,2014
2121,4,2015-2019,103.16384534181066,2015,2019
2121,5,2020-2024,117.15907142944589,2020,2024
2122,1,2000-2004,87.1443889954124,2000,2004
2122,2,2005-2009,93.33507809215989,2005,2009
2122,3,2010-2014,99.40118588006975,2010,2014
2122,4,2015-2019,103.16384534181066,2015,2019
2122,5,2020-2024,117.15907142944589,2020,2024
2123,1,2000-2004,87.1443889954124,2000,2004
2123,2,2005-2009,93.33507809215989,2005,2009
2123,3,2010-2014,99.40118588006975,2010,2014
2123,4,2015-2019,103.16384534181066,2015,2019
2123,5,2020-2024,117.15907142944589,2020,2024
2124,1,2000-2004,87.1443889954124,2000,2004
2124,2,2005-2009,93.33507809215989,2005,2009
2124,3,2010-2014,99.40118588006975,2010,2014
2124,4,2015-2019,103.16384534181066,2015,2019
2124,5,2020-2024,117.15907142944589,2020,2024
2125,1,2000-2004,87.1443889954124,2000,2004
2125,2,2005-2009,93.33507809215989,2005,2009
2125,3,2010-2014,99.40118588006975,2010,2014
2125,4,2015-2019,103.16384534181066,2015,2019
2125,5,2020-2024,117.15907142944589,2020,2024
2126,1,2000-2004,87.1443889954124,2000,2004
2126,2,2005-2009,93.33507809215989,2005,2009
2126,3,2010-2014,99.40118588006975,2010,2014
2126,4,2015-2019,103.16384534181066,2015,2019
2126,5,2020-2024,117.15907142944589,2020,2024
2127,1,2000-2004,87.1443889954124,2000,2004
2127,2,2005-2009,93.33507809215989,2005,2009
2127,3,2010-2014,99.40118588006975,2010,2014
2127,4,2015-2019,103.16384534181066,2015,2019
2127,5,2020-2024,117.15907142944589,2020,2024
2128,1,2000-2004,87.1443889954124,2000,2004
2128,2,2005-2009,93.33507809215989,2005,2009
2128,3,2010-2014,99.40118588006975,2010,2014
2128,4,2015-2019,103.16384534181066,2015,2019
2128,5,2020-2024,117.15907142944589,2020,2024
2129,1,2000-2004,87.1443889954124,2000,2004
2129,2,2005-2009,93.33507809215989,2005,2009
2129,3,2010-2014,99.40118588006975,2010,2014
2129,4,2015-2019,103.16384534181066,2015,2019
2129,5,2020-2024,117.15907142944589,2020,2024
2130,1,2000-2004,87.1443889954124,2000,2004
2130,2,2005-2009,93.33507809215989,2005,2009
2130,3,2010-2014,99.40118588006975,2010,2014
2130,4,2015-2019,103.16384534181066,2015,2019
2130,5,2020-2024,117.15907142944589,2020,2024
2131,1,2000-2004,87.1443889954124,2000,2004
2131,2,2005-2009,93.33507809215989,2005,2009
2131,3,2010-2014,99.40118588006975,2010,2014
2131,4,2015-2019,103.16384534181066,2015,2019
2131,5,2020-2024,117.15907142944589,2020,2024
2132,1,2000-2004,87.1443889954124,2000,2004
2132,2,2005-2009,93.33507809215989,2005,2009
2132,3,2010-2014,99.40118588006975,2010,2014
2132,4,2015-2019,103.16384534181066,2015,2019
2132,5,2020-2024,117.15907142944589,2020,2024
2133,1,2000-2004,87.1443889954124,2000,2004
2133,2,2005-2009,93.33507809215989,2005,2009
2133,3,2010-2014,99.40118588006975,2010,2014
2133,4,2015-2019,103.16384534181066,2015,2019
2133,5,2020-2024,117.15907142944589,2020,2024
2134,1,2000-2004,87.1443889954124,2000,2004
2134,2,2005-2009,93.33507809215989,2005,2009
2134,3,2010-2014,99.40118588006975,2010,2014
2134,4,2015-2019,103.16384534181066,2015,2019
2134,5,2020-2024,117.15907142944589,2020,2024
2135,1,2000-2004,87.14438899541234,2000,2004
2135,2,2005-2009,93.33507809215995,2005,2009
2135,3,2010-2014,99.40118588006979,2010,2014
2135,4,2015-2019,103.16384534181068,2015,2019
2135,5,2020-2024,117.15907142944592,2020,2024
2136,1,2000-2004,87.1443889954124,2000,2004
2136,2,2005-2009,93.33507809215989,2005,2009
2136,3,2010-2014,99.40118588006975,2010,2014
2136,4,2015-2019,103.16384534181066,2015,2019
2136,5,2020-2024,117.15907142944589,2020,2024
2137,1,2000-2004,87.1443889954124,2000,2004
2137,2,2005-2009,93.33507809215989,2005,2009
2137,3,2010-2014,99.40118588006975,2010,2014
2137,4,2015-2019,103.16384534181066,2015,2019
2137,5,2020-2024,117.15907142944589,2020,2024
2138,1,2000-2004,87.1443889954124,2000,2004
2138,2,2005-2009,93.33507809215989,2005,2009
2138,3,2010-2014,99.40118588006975,2010,2014
2138,4,2015-2019,103.16384534181066,2015,2019
2138,5,2020-2024,117.15907142944589,2020,2024
2139,1,2000-2004,87.1443889954124,2000,2004
2139,2,2005-2009,93.33507809215989,2005,2009
2139,3,2010-2014,99.40118588006975,2010,2014
2139,4,2015-2019,103.16384534181066,2015,2019
2139,5,2020-2024,117.15907142944589,2020,2024
2140,1,2000-2004,87.14425428015102,2000,2004
2140,2,2005-2009,93.3386359282169,2005,2009
2140,3,2010-2014,99.40965548131321,2010,2014
2140,4,2015-2019,103.17552803228125,2015,2019
2140,5,2020-2024,117.17838684763747,2020,2024
2141,1,2000-2004,87.15155647338516,2000,2004
2141,2,2005-2009,93.45102290146826,2005,2009
2141,3,2010-2014,99.66331610382194,2010,2014
2141,4,2015-2019,103.52080721273856,2015,2019
2141,5,2020-2024,117.73638066941653,2020,2024
2171,1,2000-2004,87.19779906006112,2000,2004
2171,2,2005-2009,93.63878664905018,2005,2009
2171,3,2010-2014,100.04484505001172,2010,2014
2171,4,2015-2019,104.0258466420095,2015,2019
2171,5,2020-2024,118.51184133884122,2020,2024
2181,1,2000-2004,87.19779906006112,2000,2004
2181,2,2005-2009,93.63878664905018,2005,2009
2181,3,2010-2014,100.04484505001172,2010,2014
2181,4,2015-2019,104.0258466420095,2015,2019
2181,5,2020-2024,118.51184133884122,2020,2024
2182,1,2000-2004,87.19779906006112,2000,2004
2182,2,2005-2009,93.63878664905018,2005,2009
2182,3,2010-2014,100.04484505001172,2010,2014
2182,4,2015-2019,104.0258466420095,2015,2019
2182,5,2020-2024,118.51184133884122,2020,2024
2183,1,2000-2004,87.19779906006112,2000,2004
2183,2,2005-2009,93.63878664905018,2005,2009
2183,3,2010-2014,100.04484505001172,2010,2014
2183,4,2015-2019,104.0258466420095,2015,2019
2183,5,2020-2024,118.51184133884122,2020,2024
2184,1,2000-2004,87.19779906006112,2000,2004
2184,2,2005-2009,93.63878664905018,2005,2009
2184,3,2010-2014,100.04484505001172,2010,2014
2184,4,2015-2019,104.0258466420095,2015,2019
2184,5,2020-2024,118.51184133884122,2020,2024
2186,1,2000-2004,87.19779906006112,2000,2004
2186,2,2005-2009,93.63878664905018,2005,2009
2186,3,2010-2014,100.04484505001172,2010,2014
2186,4,2015-2019,104.0258466420095,2015,2019
2186,5,2020-2024,118.51184133884122,2020,2024
2187,1,2000-2004,87.19779906006112,2000,2004
2187,2,2005-2009,93.63878664905018,2005,2009
2187,3,2010-2014,100.04484505001172,2010,2014
2187,4,2015-2019,104.0258466420095,2015,2019
2187,5,2020-2024,118.51184133884122,2020,2024
2188,1,2000-2004,87.19779906006112,2000,2004
