grid_cell,block_id,block_label,mean_site_species_occupancy,median_site_species_occupancy,corrected_richness,centroid_lon,centroid_lat,block_start,block_end
2062,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,113.63688344111945,35.63125108320182,2005,2009
2062,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,113.63688344111945,35.63125108320182,2010,2014
2062,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,113.63688344111945,35.63125108320182,2015,2019
2062,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,113.63688344111945,35.63125108320182,2020,2024
2063,1,2000-2004,0.436033110811007,0.42909479603979106,87.20662216220143,114.53519872523898,35.63125108320182,2000,2004
2063,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,114.53519872523898,35.63125108320182,2005,2009
2063,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,114.53519872523898,35.63125108320182,2010,2014
2063,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,114.53519872523898,35.63125108320182,2015,2019
2063,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,114.53519872523898,35.63125108320182,2020,2024
2064,1,2000-2004,0.436033110811007,0.42909479603979106,87.20662216220143,115.43351400935869,35.631251083201825,2000,2004
2064,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,115.43351400935869,35.631251083201825,2005,2009
2064,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,115.43351400935869,35.631251083201825,2010,2014
2064,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,115.43351400935869,35.631251083201825,2015,2019
2064,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,115.43351400935869,35.631251083201825,2020,2024
2065,1,2000-2004,0.436033110811007,0.42909479603979106,87.20662216220143,116.33182929347805,35.631251083201825,2000,2004
2065,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,116.33182929347805,35.631251083201825,2005,2009
2065,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,116.33182929347805,35.631251083201825,2010,2014
2065,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,116.33182929347805,35.631251083201825,2015,2019
2065,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,116.33182929347805,35.631251083201825,2020,2024
2066,1,2000-2004,0.436033110811007,0.42909479603979106,87.20662216220143,117.23014457759756,35.63125108320182,2000,2004
2066,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,117.23014457759756,35.63125108320182,2005,2009
2066,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,117.23014457759756,35.63125108320182,2010,2014
2066,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,117.23014457759756,35.63125108320182,2015,2019
2066,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,117.23014457759756,35.63125108320182,2020,2024
2067,1,2000-2004,0.436033110811007,0.42909479603979106,87.20662216220143,118.12845986171706,35.63125108320182,2000,2004
2067,2,2005-2009,0.46576512584815233,0.48241997665110536,93.15302516963048,118.12845986171706,35.63125108320182,2005,2009
2067,3,2010-2014,0.4945214082769436,0.5221747136353729,98.90428165538866,118.12845986171706,35.63125108320182,2010,2014
2067,4,2015-2019,0.5122808831804241,0.5451935551545202,102.45617663608488,118.12845986171706,35.63125108320182,2015,2019
2067,5,2020-2024,0.5796434333899402,0.626560878536657,115.92868667798811,118.12845986171706,35.63125108320182,2020,2024
2068,1,2000-2004,0.4360336340547726,0.4290971777653054,87.20672681095454,119.0259319901902,35.631947679542264,2000,2004
2068,2,2005-2009,0.46576449733881964,0.48242129935620415,93.15289946776387,119.0259319901902,35.631947679542264,2005,2009
2068,3,2010-2014,0.49451934836738004,0.5221911417180292,98.90386967347601,119.0259319901902,35.631947679542264,2010,2014
2068,4,2015-2019,0.5122778403559686,0.545194788716296,102.45556807119375,119.0259319901902,35.631947679542264,2015,2019
2068,5,2020-2024,0.5796378639451472,0.6265481447164206,115.92757278902941,119.0259319901902,35.631947679542264,2020,2024
2069,1,2000-2004,0.4361476950192824,0.4314888522287237,87.22953900385647,119.73521038494334,35.77315917428712,2000,2004
2069,2,2005-2009,0.46564536896536984,0.48142507357034303,93.12907379307393,119.73521038494334,35.77315917428712,2005,2009
2069,3,2010-2014,0.49411270725544343,0.5262399811569716,98.82254145108871,119.73521038494334,35.77315917428712,2010,2014
2069,4,2015-2019,0.5116727088980663,0.5507056159654106,102.33454177961329,119.73521038494334,35.77315917428712,2015,2019
2069,5,2020-2024,0.5785196988787069,0.6247061513585637,115.70393977574138,119.73521038494334,35.77315917428712,2020,2024
2100,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,83.09416378105573,34.89779093037981,2000,2004
2100,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,83.09416378105573,34.89779093037981,2005,2009
2100,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,83.09416378105573,34.89779093037981,2010,2014
2100,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,83.09416378105573,34.89779093037981,2015,2019
2100,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,83.09416378105573,34.89779093037981,2020,2024
2111,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,92.97563190637047,34.89779093037981,2000,2004
2111,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,92.97563190637047,34.89779093037981,2005,2009
2111,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,92.97563190637047,34.89779093037981,2010,2014
2111,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,92.97563190637047,34.89779093037981,2015,2019
2111,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,92.97563190637047,34.89779093037981,2020,2024
2112,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,93.87394719048999,34.89779093037981,2000,2004
2112,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,93.87394719048999,34.89779093037981,2005,2009
2112,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,93.87394719048999,34.89779093037981,2010,2014
2112,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,93.87394719048999,34.89779093037981,2015,2019
2112,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,93.87394719048999,34.89779093037981,2020,2024
2113,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,94.7722624746095,34.89779093037981,2000,2004
2113,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,94.7722624746095,34.89779093037981,2005,2009
2113,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,94.7722624746095,34.89779093037981,2010,2014
2113,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,94.7722624746095,34.89779093037981,2015,2019
2113,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,94.7722624746095,34.89779093037981,2020,2024
2114,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,95.67057775872902,34.89779093037981,2000,2004
2114,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,95.67057775872902,34.89779093037981,2005,2009
2114,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,95.67057775872902,34.89779093037981,2010,2014
2114,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,95.67057775872902,34.89779093037981,2015,2019
2114,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,95.67057775872902,34.89779093037981,2020,2024
2116,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,97.46720832696808,34.89779093037981,2000,2004
2116,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,97.46720832696808,34.89779093037981,2005,2009
2116,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,97.46720832696808,34.89779093037981,2010,2014
2116,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,97.46720832696808,34.89779093037981,2015,2019
2116,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,97.46720832696808,34.89779093037981,2020,2024
2117,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,98.3655236110876,34.89779093037981,2000,2004
2117,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,98.3655236110876,34.89779093037981,2005,2009
2117,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,98.3655236110876,34.89779093037981,2010,2014
2117,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,98.3655236110876,34.89779093037981,2015,2019
2117,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,98.3655236110876,34.89779093037981,2020,2024
2118,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,99.26383889520712,34.89779093037981,2000,2004
2118,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,99.26383889520712,34.89779093037981,2005,2009
2118,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,99.26383889520712,34.89779093037981,2010,2014
2118,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,99.26383889520712,34.89779093037981,2015,2019
2118,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,99.26383889520712,34.89779093037981,2020,2024
2119,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,100.16215417932663,34.89779093037981,2000,2004
2119,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,100.16215417932663,34.89779093037981,2005,2009
2119,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,100.16215417932663,34.89779093037981,2010,2014
2119,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,100.16215417932663,34.89779093037981,2015,2019
2119,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,100.16215417932663,34.89779093037981,2020,2024
2120,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,101.06046946344617,34.89779093037981,2000,2004
2120,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,101.06046946344617,34.89779093037981,2005,2009
2120,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,101.06046946344617,34.89779093037981,2010,2014
2120,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,101.06046946344617,34.89779093037981,2015,2019
2120,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,101.06046946344617,34.89779093037981,2020,2024
2121,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,101.95878474756569,34.89779093037981,2000,2004
2121,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,101.95878474756569,34.89779093037981,2005,2009
2121,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,101.95878474756569,34.89779093037981,2010,2014
2121,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,101.95878474756569,34.89779093037981,2015,2019
2121,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,101.95878474756569,34.89779093037981,2020,2024
2122,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,102.8571000316852,34.89779093037981,2000,2004
2122,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,102.8571000316852,34.89779093037981,2005,2009
2122,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,102.8571000316852,34.89779093037981,2010,2014
2122,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,102.8571000316852,34.89779093037981,2015,2019
2122,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,102.8571000316852,34.89779093037981,2020,2024
2123,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,103.75541531580473,34.89779093037981,2000,2004
2123,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,103.75541531580473,34.89779093037981,2005,2009
2123,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,103.75541531580473,34.89779093037981,2010,2014
2123,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,103.75541531580473,34.89779093037981,2015,2019
2123,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,103.75541531580473,34.89779093037981,2020,2024
2124,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,104.65373059992424,34.89779093037981,2000,2004
2124,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,104.65373059992424,34.89779093037981,2005,2009
2124,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,104.65373059992424,34.89779093037981,2010,2014
2124,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,104.65373059992424,34.89779093037981,2015,2019
2124,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,104.65373059992424,34.89779093037981,2020,2024
2125,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,105.55204588404376,34.89779093037981,2000,2004
2125,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,105.55204588404376,34.89779093037981,2005,2009
2125,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,105.55204588404376,34.89779093037981,2010,2014
2125,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,105.55204588404376,34.89779093037981,2015,2019
2125,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,105.55204588404376,34.89779093037981,2020,2024
2126,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,106.45036116816328,34.89779093037983,2000,2004
2126,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,106.45036116816328,34.89779093037983,2005,2009
2126,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,106.45036116816328,34.89779093037983,2010,2014
2126,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,106.45036116816328,34.89779093037983,2015,2019
2126,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,106.45036116816328,34.89779093037983,2020,2024
2127,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,107.34867645228282,34.89779093037981,2000,2004
2127,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,107.34867645228282,34.89779093037981,2005,2009
2127,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,107.34867645228282,34.89779093037981,2010,2014
2127,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,107.34867645228282,34.89779093037981,2015,2019
2127,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,107.34867645228282,34.89779093037981,2020,2024
2128,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,108.24699173640235,34.89779093037981,2000,2004
2128,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,108.24699173640235,34.89779093037981,2005,2009
2128,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,108.24699173640235,34.89779093037981,2010,2014
2128,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,108.24699173640235,34.89779093037981,2015,2019
2128,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,108.24699173640235,34.89779093037981,2020,2024
2129,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,109.14530702052186,34.89779093037981,2000,2004
2129,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,109.14530702052186,34.89779093037981,2005,2009
2129,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,109.14530702052186,34.89779093037981,2010,2014
2129,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,109.14530702052186,34.89779093037981,2015,2019
2129,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,109.14530702052186,34.89779093037981,2020,2024
2130,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,110.04362230464139,34.89779093037983,2000,2004
2130,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,110.04362230464139,34.89779093037983,2005,2009
2130,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,110.04362230464139,34.89779093037983,2010,2014
2130,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,110.04362230464139,34.89779093037983,2015,2019
2130,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,110.04362230464139,34.89779093037983,2020,2024
2131,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,110.9419375887609,34.89779093037981,2000,2004
2131,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,110.9419375887609,34.89779093037981,2005,2009
2131,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,110.9419375887609,34.89779093037981,2010,2014
2131,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,110.9419375887609,34.89779093037981,2015,2019
2131,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,110.9419375887609,34.89779093037981,2020,2024
2132,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,111.84025287288041,34.89779093037981,2000,2004
2132,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,111.84025287288041,34.89779093037981,2005,2009
2132,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,111.84025287288041,34.89779093037981,2010,2014
2132,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,111.84025287288041,34.89779093037981,2015,2019
2132,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,111.84025287288041,34.89779093037981,2020,2024
2133,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,112.73856815699993,34.89779093037981,2000,2004
2133,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,112.73856815699993,34.89779093037981,2005,2009
2133,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,112.73856815699993,34.89779093037981,2010,2014
2133,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,112.73856815699993,34.89779093037981,2015,2019
2133,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,112.73856815699993,34.89779093037981,2020,2024
2134,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,113.63688344111945,34.89779093037981,2000,2004
2134,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,113.63688344111945,34.89779093037981,2005,2009
2134,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,113.63688344111945,34.89779093037981,2010,2014
2134,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,113.63688344111945,34.89779093037981,2015,2019
2134,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,113.63688344111945,34.89779093037981,2020,2024
2135,1,2000-2004,0.4357219449770617,0.4272214930526229,87.14438899541234,114.53519872523891,34.8977909303798,2000,2004
2135,2,2005-2009,0.4666753904607996,0.4903741619566731,93.33507809215995,114.53519872523891,34.8977909303798,2005,2009
2135,3,2010-2014,0.49700592940034893,0.5059763241510253,99.40118588006979,114.53519872523891,34.8977909303798,2010,2014
2135,4,2015-2019,0.515819226709053,0.535318457288676,103.16384534181068,114.53519872523891,34.8977909303798,2015,2019
2135,5,2020-2024,0.5857953571472295,0.624847616137272,117.15907142944592,114.53519872523891,34.8977909303798,2020,2024
2136,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,115.43351400935839,34.89779093037983,2000,2004
2136,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,115.43351400935839,34.89779093037983,2005,2009
2136,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,115.43351400935839,34.89779093037983,2010,2014
2136,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,115.43351400935839,34.89779093037983,2015,2019
2136,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,115.43351400935839,34.89779093037983,2020,2024
2137,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,116.33182929347818,34.89779093037983,2000,2004
2137,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,116.33182929347818,34.89779093037983,2005,2009
2137,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,116.33182929347818,34.89779093037983,2010,2014
2137,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,116.33182929347818,34.89779093037983,2015,2019
2137,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,116.33182929347818,34.89779093037983,2020,2024
2138,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,117.23014457759756,34.89779093037981,2000,2004
2138,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,117.23014457759756,34.89779093037981,2005,2009
2138,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,117.23014457759756,34.89779093037981,2010,2014
2138,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,117.23014457759756,34.89779093037981,2015,2019
2138,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,117.23014457759756,34.89779093037981,2020,2024
2139,1,2000-2004,0.4357219449770616,0.42722149305262264,87.1443889954124,118.12845986171706,34.89779093037981,2000,2004
2139,2,2005-2009,0.46667539046079953,0.49037416195667316,93.33507809215989,118.12845986171706,34.89779093037981,2005,2009
2139,3,2010-2014,0.4970059294003489,0.505976324151025,99.40118588006975,118.12845986171706,34.89779093037981,2010,2014
2139,4,2015-2019,0.5158192267090529,0.5353184572886768,103.16384534181066,118.12845986171706,34.89779093037981,2015,2019
2139,5,2020-2024,0.5857953571472294,0.6248476161372727,117.15907142944589,118.12845986171706,34.89779093037981,2020,2024
2140,1,2000-2004,0.43572127140075495,0.4273529700633743,87.14425428015102,118.96034491020995,34.88678949516058,2000,2004
2140,2,2005-2009,0.46669317964108437,0.4903306236192838,93.3386359282169,118.96034491020995,34.88678949516058,2005,2009
2140,3,2010-2014,0.4970482774065664,0.5061719156194052,99.40965548131321,118.96034491020995,34.88678949516058,2010,2014
2140,4,2015-2019,0.5158776401614064,0.5349249778552079,103.17552803228125,118.96034491020995,34.88678949516058,2015,2019
2140,5,2020-2024,0.5858919342381874,0.6244833954611857,117.17838684763747,118.96034491020995,34.88678949516058,2020,2024
2141,1,2000-2004,0.4357577823669261,0.42927793779813367,87.15155647338516,119.54003995598352,34.57478895489478,2000,2004
2141,2,2005-2009,0.46725511450734114,0.48948480372976444,93.45102290146826,119.54003995598352,34.57478895489478,2005,2009
2141,3,2010-2014,0.49831658051910954,0.5045539656479658,99.66331610382194,119.54003995598352,34.57478895489478,2010,2014
2141,4,2015-2019,0.5176040360636931,0.5364157058511365,103.52080721273856,119.54003995598352,34.57478895489478,2015,2019
2141,5,2020-2024,0.5886819033470826,0.6183069037924813,117.73638066941653,119.54003995598352,34.57478895489478,2020,2024
2171,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,82.19584849693621,34.15772237235127,2000,2004
2171,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,82.19584849693621,34.15772237235127,2005,2009
2171,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,82.19584849693621,34.15772237235127,2010,2014
2171,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,82.19584849693621,34.15772237235127,2015,2019
2171,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,82.19584849693621,34.15772237235127,2020,2024
2181,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,91.17900133813141,34.15772237235127,2000,2004
2181,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,91.17900133813141,34.15772237235127,2005,2009
2181,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,91.17900133813141,34.15772237235127,2010,2014
2181,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,91.17900133813141,34.15772237235127,2015,2019
2181,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,91.17900133813141,34.15772237235127,2020,2024
2182,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,92.07731662225093,34.15772237235127,2000,2004
2182,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,92.07731662225093,34.15772237235127,2005,2009
2182,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,92.07731662225093,34.15772237235127,2010,2014
2182,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,92.07731662225093,34.15772237235127,2015,2019
2182,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,92.07731662225093,34.15772237235127,2020,2024
2183,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,92.97563190637047,34.15772237235127,2000,2004
2183,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,92.97563190637047,34.15772237235127,2005,2009
2183,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,92.97563190637047,34.15772237235127,2010,2014
2183,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,92.97563190637047,34.15772237235127,2015,2019
2183,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,92.97563190637047,34.15772237235127,2020,2024
2184,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,93.87394719048999,34.15772237235127,2000,2004
2184,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,93.87394719048999,34.15772237235127,2005,2009
2184,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,93.87394719048999,34.15772237235127,2010,2014
2184,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,93.87394719048999,34.15772237235127,2015,2019
2184,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,93.87394719048999,34.15772237235127,2020,2024
2186,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,95.67057775872902,34.15772237235127,2000,2004
2186,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,95.67057775872902,34.15772237235127,2005,2009
2186,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,95.67057775872902,34.15772237235127,2010,2014
2186,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,95.67057775872902,34.15772237235127,2015,2019
2186,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,95.67057775872902,34.15772237235127,2020,2024
2187,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,96.56889304284854,34.15772237235127,2000,2004
2187,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,96.56889304284854,34.15772237235127,2005,2009
2187,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,96.56889304284854,34.15772237235127,2010,2014
2187,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,96.56889304284854,34.15772237235127,2015,2019
2187,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,96.56889304284854,34.15772237235127,2020,2024
2188,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,97.46720832696808,34.15772237235127,2000,2004
2188,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,97.46720832696808,34.15772237235127,2005,2009
2188,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,97.46720832696808,34.15772237235127,2010,2014
2188,4,2015-2019,0.5201292332100477,0.5347565198109905,104.0258466420095,97.46720832696808,34.15772237235127,2015,2019
2188,5,2020-2024,0.592559206694206,0.624160006555033,118.51184133884122,97.46720832696808,34.15772237235127,2020,2024
2189,1,2000-2004,0.43598899530030577,0.43494771739379645,87.19779906006112,98.3655236110876,34.15772237235126,2000,2004
2189,2,2005-2009,0.46819393324525066,0.4933401258211262,93.63878664905018,98.3655236110876,34.15772237235126,2005,2009
2189,3,2010-2014,0.5002242252500586,0.49957422539985324,100.04484505001172,98.3655236110876,34.15772237235126,2010,2014
