grid_cell,block_id,block_label,corrected_richness,effective_species,taxon_shannon,taxon_inverse_simpson,hill_shannon_effective,cwm_log_body_mass,cwm_clutch_size,cwm_longevity_y,cwm_maturity_y,cwm_avonet_hwi,cwm_log_range_size,cwsd_log_body_mass,cwsd_clutch_size,cwsd_longevity_y,cwsd_maturity_y,cwsd_avonet_hwi,cwsd_log_range_size,mean_trait_variability,life_history_trait_volume,life_history_trait_dispersion,life_history_trait_density,trait_rao_q,block_start,block_end,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,corrected_richness_ms,phylo_pd,phylo_sr,phylo_mpd_weighted,phylo_mntd_weighted,phylo_species_matched
696,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00696,115.74076704484135,48.17980940524789,2468.556656740517,9.486670017242432,644.4285714285714,8.924580574035645,26.992911883762904,69.28571428571429,40.54518575505713,30090.05319148936,52935.186170212764,251575.8989361702,544.4648000096727,0.14688415671466903,0.44626112042140353,0.06753721375060374,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
697,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00697,116.33182929347802,48.25868973324162,10000,9.098200446680972,724.6315789473684,9.186606909099378,26.718922163310804,165.26315789473685,112.63847877428385,28431.761235955055,50794.56179775281,192609.00561797753,726.621612272332,0.4478757288345345,0.3509223470280212,0.02524083346123458,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
697,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00697,116.33182929347802,48.25868973324162,10000,9.098200446680972,724.6315789473684,9.186606909099378,26.718922163310804,165.26315789473685,112.63847877428385,28431.761235955055,50794.56179775281,192609.00561797753,726.621612272332,0.4478757288345345,0.3509223470280212,0.02524083346123458,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
697,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00697,116.33182929347802,48.25868973324162,10000,9.098200446680972,724.6315789473684,9.186606909099378,26.718922163310804,165.26315789473685,112.63847877428385,28431.761235955055,50794.56179775281,192609.00561797753,726.621612272332,0.4478757288345345,0.3509223470280212,0.02524083346123458,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
697,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00697,116.33182929347802,48.25868973324162,10000,9.098200446680972,724.6315789473684,9.186606909099378,26.718922163310804,165.26315789473685,112.63847877428385,28431.761235955055,50794.56179775281,192609.00561797753,726.621612272332,0.4478757288345345,0.3509223470280212,0.02524083346123458,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
697,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00697,116.33182929347802,48.25868973324162,10000,9.098200446680972,724.6315789473684,9.186606909099378,26.718922163310804,165.26315789473685,112.63847877428385,28431.761235955055,50794.56179775281,192609.00561797753,726.621612272332,0.4478757288345345,0.3509223470280212,0.02524083346123458,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
698,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00698,117.23014457759756,48.25868973324162,10000,9.343035289219447,835.9285714285714,9.581943103245326,27.396545955113,71.71428571428571,65.66280831341587,29011.05286343612,51294.92511013216,249095.95154185023,699.6328419184465,0.3451634823305499,0.46231107629680485,0.020941714820929613,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
698,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00698,117.23014457759756,48.25868973324162,10000,9.343035289219447,835.9285714285714,9.581943103245326,27.396545955113,71.71428571428571,65.66280831341587,29011.05286343612,51294.92511013216,249095.95154185023,699.6328419184465,0.3451634823305499,0.46231107629680485,0.020941714820929613,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
698,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00698,117.23014457759756,48.25868973324162,10000,9.343035289219447,835.9285714285714,9.581943103245326,27.396545955113,71.71428571428571,65.66280831341587,29011.05286343612,51294.92511013216,249095.95154185023,699.6328419184465,0.3451634823305499,0.46231107629680485,0.020941714820929613,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
698,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00698,117.23014457759756,48.25868973324162,10000,9.343035289219447,835.9285714285714,9.581943103245326,27.396545955113,71.71428571428571,65.66280831341587,29011.05286343612,51294.92511013216,249095.95154185023,699.6328419184465,0.3451634823305499,0.46231107629680485,0.020941714820929613,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
698,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00698,117.23014457759756,48.25868973324162,10000,9.343035289219447,835.9285714285714,9.581943103245326,27.396545955113,71.71428571428571,65.66280831341587,29011.05286343612,51294.92511013216,249095.95154185023,699.6328419184465,0.3451634823305499,0.46231107629680485,0.020941714820929613,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
699,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00699,118.13010294352483,48.27411166076685,9477.524566749196,8.974920590718588,939.3333333333334,9.802020072937012,27.408070246378582,57.333333333333336,43.154760262725745,30677.176470588234,53378.882352941175,289608.81176470587,692.9220549536428,0.4144791639679611,0.3770904225721843,0.0685634233246911,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
699,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00699,118.13010294352483,48.27411166076685,9477.524566749196,8.974920590718588,939.3333333333334,9.802020072937012,27.408070246378582,57.333333333333336,43.154760262725745,30677.176470588234,53378.882352941175,289608.81176470587,692.9220549536428,0.4144791639679611,0.3770904225721843,0.0685634233246911,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
699,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00699,118.13010294352483,48.27411166076685,9477.524566749196,8.974920590718588,939.3333333333334,9.802020072937012,27.408070246378582,57.333333333333336,43.154760262725745,30677.176470588234,53378.882352941175,289608.81176470587,692.9220549536428,0.4144791639679611,0.3770904225721843,0.0685634233246911,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
699,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00699,118.13010294352483,48.27411166076685,9477.524566749196,8.974920590718588,939.3333333333334,9.802020072937012,27.408070246378582,57.333333333333336,43.154760262725745,30677.176470588234,53378.882352941175,289608.81176470587,692.9220549536428,0.4144791639679611,0.3770904225721843,0.0685634233246911,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
699,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00699,118.13010294352483,48.27411166076685,9477.524566749196,8.974920590718588,939.3333333333334,9.802020072937012,27.408070246378582,57.333333333333336,43.154760262725745,30677.176470588234,53378.882352941175,289608.81176470587,692.9220549536428,0.4144791639679611,0.3770904225721843,0.0685634233246911,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
700,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00700,119.0267751458366,48.25868973324162,10000,-8.701603889465332,358.5,12.347458362579346,11.602250099182129,4762,67.88225099390856,19032.636363636364,31545.636363636364,56332.90909090909,28.957658771652806,0,0,0,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
700,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00700,119.0267751458366,48.25868973324162,10000,-8.701603889465332,358.5,12.347458362579346,11.602250099182129,4762,67.88225099390856,19032.636363636364,31545.636363636364,56332.90909090909,28.957658771652806,0,0,0,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
700,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00700,119.0267751458366,48.25868973324162,10000,-8.701603889465332,358.5,12.347458362579346,11.602250099182129,4762,67.88225099390856,19032.636363636364,31545.636363636364,56332.90909090909,28.957658771652806,0,0,0,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
700,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00700,119.0267751458366,48.25868973324162,10000,-8.701603889465332,358.5,12.347458362579346,11.602250099182129,4762,67.88225099390856,19032.636363636364,31545.636363636364,56332.90909090909,28.957658771652806,0,0,0,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
700,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00700,119.0267751458366,48.25868973324162,10000,-8.701603889465332,358.5,12.347458362579346,11.602250099182129,4762,67.88225099390856,19032.636363636364,31545.636363636364,56332.90909090909,28.957658771652806,0,0,0,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
701,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00701,119.9250904299561,48.25868973324162,10000,-4.611748861873315,178.66666666666666,13.354624960157606,16.552125136057537,4184.944444444444,331.7285339874125,21158.22429906542,35080.862928348906,93139.84735202492,29.17336528527551,8.629191273925445e-7,9.86193322788518e-8,6.711045362635111e-5,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
701,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00701,119.9250904299561,48.25868973324162,10000,-4.611748861873315,178.66666666666666,13.354624960157606,16.552125136057537,4184.944444444444,331.7285339874125,21158.22429906542,35080.862928348906,93139.84735202492,29.17336528527551,8.629191273925445e-7,9.86193322788518e-8,6.711045362635111e-5,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
701,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00701,119.9250904299561,48.25868973324162,10000,-4.611748861873315,178.66666666666666,13.354624960157606,16.552125136057537,4184.944444444444,331.7285339874125,21158.22429906542,35080.862928348906,93139.84735202492,29.17336528527551,8.629191273925445e-7,9.86193322788518e-8,6.711045362635111e-5,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
701,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00701,119.9250904299561,48.25868973324162,10000,-4.611748861873315,178.66666666666666,13.354624960157606,16.552125136057537,4184.944444444444,331.7285339874125,21158.22429906542,35080.862928348906,93139.84735202492,29.17336528527551,8.629191273925445e-7,9.86193322788518e-8,6.711045362635111e-5,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
701,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00701,119.9250904299561,48.25868973324162,10000,-4.611748861873315,178.66666666666666,13.354624960157606,16.552125136057537,4184.944444444444,331.7285339874125,21158.22429906542,35080.862928348906,93139.84735202492,29.17336528527551,8.629191273925445e-7,9.86193322788518e-8,6.711045362635111e-5,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
702,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00702,120.82340571407563,48.25868973324162,10000,1.1022044211470832,133.45833333333334,13.249754349390665,21.838281194369,3202.5,1031.112695734248,20635.941176470587,33368.58021390374,103724.13903743315,38.2476828679678,0.005127443121821702,0.0048794288299593815,4.114904076045769e-4,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
702,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00702,120.82340571407563,48.25868973324162,10000,1.1022044211470832,133.45833333333334,13.249754349390665,21.838281194369,3202.5,1031.112695734248,20635.941176470587,33368.58021390374,103724.13903743315,38.2476828679678,0.005127443121821702,0.0048794288299593815,4.114904076045769e-4,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
702,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00702,120.82340571407563,48.25868973324162,10000,1.1022044211470832,133.45833333333334,13.249754349390665,21.838281194369,3202.5,1031.112695734248,20635.941176470587,33368.58021390374,103724.13903743315,38.2476828679678,0.005127443121821702,0.0048794288299593815,4.114904076045769e-4,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
702,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00702,120.82340571407563,48.25868973324162,10000,1.1022044211470832,133.45833333333334,13.249754349390665,21.838281194369,3202.5,1031.112695734248,20635.941176470587,33368.58021390374,103724.13903743315,38.2476828679678,0.005127443121821702,0.0048794288299593815,4.114904076045769e-4,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
702,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00702,120.82340571407563,48.25868973324162,10000,1.1022044211470832,133.45833333333334,13.249754349390665,21.838281194369,3202.5,1031.112695734248,20635.941176470587,33368.58021390374,103724.13903743315,38.2476828679678,0.005127443121821702,0.0048794288299593815,4.114904076045769e-4,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
703,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00703,121.72172099819515,48.25868973324162,10000,11.190264058113097,83.55,13.44056158065796,31.937737464904785,1456.05,269.69426647302134,26701.44385026738,43275.46524064171,378700.6978609626,206.0512274697605,0.007060765293244215,0.3925442434541122,0.028635954963894397,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
703,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00703,121.72172099819515,48.25868973324162,10000,11.190264058113097,83.55,13.44056158065796,31.937737464904785,1456.05,269.69426647302134,26701.44385026738,43275.46524064171,378700.6978609626,206.0512274697605,0.007060765293244215,0.3925442434541122,0.028635954963894397,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
703,3,2010-2014,38.49732513034147,50,4.048774481516814,55.56064154442637,57.32715848583961,2.076406800177246,4.9048025629485865,17.857147918238002,1.3061881031730933,34.83569858284197,16.606462605011604,0.7093889952129685,1.8723613112968494,7.087749320706052,0.641008105758926,10.60440297787872,0.8611235036068482,3.629339035743394,1.59415599170124,2.51639367312391,24.149032673557983,0.14391654892856376,2010,2014,G00703,121.72172099819515,48.25868973324162,10000,11.190264058113097,83.55,13.44056158065796,31.937737464904785,1456.05,269.69426647302134,26701.44385026738,43275.46524064171,378700.6978609626,206.0512274697605,0.007060765293244215,0.3925442434541122,0.028635954963894397,38.49732513034147,1606.7015319999998,50,121.0164273444055,41.67968618166941,50
703,4,2015-2019,40.345570791834895,51,4.050919069264249,55.84257814734897,57.450233532971524,2.097187454760103,4.936251888877079,18.013790297954664,1.3118238972996408,34.94842331721049,16.619221983332892,0.7067971953564028,1.900819527812797,7.075708961770277,0.6426478632789675,10.55457042406685,0.8613274686743727,3.6236452401599446,1.583814867671784,2.511383397125947,25.473665903353396,0.14377806599392887,2015,2019,G00703,121.72172099819515,48.25868973324162,10000,11.190264058113097,83.55,13.44056158065796,31.937737464904785,1456.05,269.69426647302134,26701.44385026738,43275.46524064171,378700.6978609626,206.0512274697605,0.007060765293244215,0.3925442434541122,0.028635954963894397,40.345570791834895,1629.9151169999998,51,121.81031043761138,41.22802666437623,51
703,5,2020-2024,44.031463253093776,52,4.054391875192318,56.19123587245816,57.65009388178988,2.0998015061633777,4.9702167311094,17.929422897123175,1.3297090716590878,34.84982325243827,16.60373426987594,0.7165022162439314,1.9035134146780204,6.9823741572609865,0.6528394572142628,10.54546634987521,0.8606355764970326,3.6102218619615742,1.6065511612444199,2.5393941420241135,27.40744541181459,0.1440195393009757,2020,2024,G00703,121.72172099819515,48.25868973324162,10000,11.190264058113097,83.55,13.44056158065796,31.937737464904785,1456.05,269.69426647302134,26701.44385026738,43275.46524064171,378700.6978609626,206.0512274697605,0.007060765293244215,0.3925442434541122,0.028635954963894397,44.031463253093776,1646.8400459999996,52,121.67877008535378,40.8566596316351,52
704,1,2000-2004,32.95063383216121,37,4.006798594545974,51.80822403049152,54.970605369990444,2.08614319657484,4.883217363915045,18.025806106435546,1.306922437896335,35.43968440459036,16.665987341854798,0.7054984995894505,1.9253496571557416,7.2536511037358995,0.6674438134185653,10.669827803585811,0.8350792462742987,3.6761416872932946,1.646531682648803,2.5384166299849458,20.01214685353213,0.14376734823510068,2000,2004,G00704,122.62003628231469,48.25868973324162,10000,12.716357549031576,58.958333333333336,14.873979171117147,34.482896169026695,1203.6666666666667,24.85727374373575,23123.406162464988,37567.91596638656,260077.01960784313,106.25192119969957,6.92481037204962e-4,0.380961724682621,0.010961490422448103,32.95063383216121,1344.0872799999997,37,121.95009248200793,41.66606978481601,37
704,2,2005-2009,35.23750944524599,41,4.025174128647681,53.49759054293356,55.990057405841775,2.098975637534207,4.896385703303747,18.079655650747743,1.3110026818996852,35.3295070720408,16.649222376684477,0.7069255947319187,1.9093737882669286,7.186739460528445,0.6560248542901504,10.576233237416222,0.8418829688105437,3.646196650674035,1.615340365677389,2.526713827755274,21.81429387512967,0.14417223358899556,2005,2009,G00704,122.62003628231469,48.25868973324162,10000,12.716357549031576,58.958333333333336,14.873979171117147,34.482896169026695,1203.6666666666667,24.85727374373575,23123.406162464988,37567.91596638656,260077.01960784313,106.25192119969957,6.92481037204962e-4,0.380961724682621,0.010961490422448103,35.23750944524599,1393.471606,41,122.45840268315415,42.055659944230484,41
