grid_cell,richness_trend,shannon_trend,phylo_pd_trend,phylo_mpd_trend,trait_volume_trend,trait_dispersion_trend,trait_rao_q_trend,mean_corrected_richness,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio4,bio12,bio15,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,mean_temporal_beta,mean_temporal_shift_cwm
713,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00713,130.47762028155964,48.25677265003447,4840.937900327235,11.67096562385559,32.25,17.034875106811523,35.44233741760254,1072.5,31.226675506014,2558.7450980392155,3497.4005602240895,554.4145658263305,7.0632333314081714,0,0,0,0.04689247014674544,0.13135606493721155
714,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
715,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00715,132.89979648389584,47.973325666293974,60.79708455168104,11.026922663052877,33.875,16.83175015449524,34.937687397003174,997.375,37.924194984434294,5022.2801120448175,8242.411764705883,3205.801120448179,7.064674072486416,0,3.78369554366147e-4,0,0.04689247014674544,0.13135606493721155
716,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00716,133.48180480723113,48.04970621356855,2691.1730619691366,10.789020872116089,35.2,16.814820861816408,34.72052516937256,874.8,34.97457723306429,9339.419786096256,15270.088235294117,9614.07486631016,10.467481326030935,0,0.0055905399252167,5.611334231764771e-5,0.04689247014674544,0.13135606493721155
717,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00717,134.26502508655216,48.1583027702985,5364.48153411245,9.4992087384065,35.875,16.077471494674683,32.933187325795494,1050.625,431.16190971757277,8153.983193277311,13229.235294117647,18754.243697478993,13.873204296912771,5.6291834301401375e-5,0.022204216839354668,0.0015380745250375928,0.04689247014674544,0.13135606493721155
718,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00718,134.86357339341086,48.35386964713098,259.07200729441035,6.9674688339233395,41.9,15.240468883514405,29.25678768157959,1635.9,800.256991616805,7534.280748663102,12265.088235294117,6963.804812834224,11.90170652643009,8.768407066779107e-6,0.0018341476965111738,5.052766613458282e-4,0.04689247014674544,0.13135606493721155
719,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
720,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
721,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
722,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
723,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
724,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
725,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
726,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
727,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
728,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
729,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
730,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
731,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
732,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
733,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
734,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04689247014674544,0.13135606493721155
735,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00735,85.9057616561927,47.66575732713293,7382.6613564958,8.729305108388266,130.375,14.848618865013123,31.103812376658123,1309.375,50.351643900455336,9697,15939.014005602241,5591.921568627451,17.525582396619235,2.2519985919105397e-8,6.738655542604324e-4,1.1710393062992804e-6,0.04689247014674544,0.13135606493721155
736,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00736,86.68742491753382,47.65711872820361,10000,8.14065465927124,162,14.334315586090089,30.206312465667725,1364.45,311.51505412639114,15827.133689839573,26381.57754010695,31130.92245989305,36.55880224789337,0.018376941096126274,0.007675725119744206,0.0021276885401577614,0.04689247014674544,0.13135606493721155
737,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00737,87.58574020165334,47.65711872820361,10000,7.040386986732483,182.15,12.916467809677124,27.95688753128052,1405.2,301.38969353383845,21662.745989304814,36478.521390374335,137866.28877005348,127.18050180946841,0.011160029005471288,0.15502863681821855,0.05724086352080387,0.04689247014674544,0.13135606493721155
738,2.7820079896288035,0.011401109953726327,90.46474599999993,-0.05525319441323428,-0.007575439161771281,-3.1406725517316484e-4,2.3875339204758748e-5,38.61838123670748,G00738,88.48405548577286,47.65711872820361,10000,7.634231726328532,231.54166666666666,13.897262215614319,29.434364636739094,1283.9166666666667,86.43515622641088,20406.01400560224,35597.551820728295,57320.098039215685,83.30725728233361,2.4719991269681415e-4,0.0433549420062972,0.00987511157835327,0.04689247014674544,0.13135606493721155
739,2.7819582117431847,0.011401763032849595,90.46474599999993,-0.05531800287944971,-0.007579069747778266,-3.151176550217643e-4,2.38624857943431e-5,38.61799174842685,G00739,89.36873621819872,47.64787817732864,9642.501280444027,7.068150568008423,295.7,13.89736566543579,28.734262657165527,1412.6,22.910351601979308,24222.58823529412,42169.005347593586,98960.7807486631,96.23910970418865,1.1345381693228716e-5,0.0226822066382444,0.004291209282528241,0.0468923404620188,0.1313583533615534
740,2.771741036955413,0.011534697125657498,86.73165899999992,-0.06830788272879369,-0.008306781187286776,-5.252585958684877e-4,2.1278809059628258e-5,38.53903021543364,G00740,90.08947772564134,47.552707182136615,4146.015402765734,7.0489358107248945,340.8333333333333,14.02241313457489,28.60291663805644,1343.4583333333333,35.14068516155012,27942.724719101123,48451.73595505618,159042.5533707865,122.99303993072384,2.524265294088006e-4,0.06016088283433099,0.0061076680664585905,0.04686354729948377,0.1318220685064747
741,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
742,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
743,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
744,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
745,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
746,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
747,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
748,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
749,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
750,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
751,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
752,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
753,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
754,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
755,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
756,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
757,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
758,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
759,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
760,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
761,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
762,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
763,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
764,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
765,2.830674730576153,0.01073419921278008,107.62716659999984,0.017092340410982718,-0.0035270974428863676,8.685740653798436e-4,3.8047828547600534e-5,39.02728039037466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.129001022015146
766,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
767,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469603195795412,0.12900102201514627
768,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,G00768,115.74290777258365,47.857504384346385,1173.668251093315,11.342653131484985,29.7,17.150893783569337,35.08567523956299,1181,26.35985783844742,3003.798319327731,4831.770308123249,1013.8263305322129,7.48847901135891,0,0.0018560566463099878,1.1333333317856564e-4,0.0469603195795412,0.12900102201514627
769,2.830674730576152,0.010734199212780269,107.62716659999984,0.017092340410962387,-0.003527097442886558,8.685740653798777e-4,3.804782854761113e-5,39.027280390374656,G00769,116.242878969327,47.88143226755107,2186.6209890510754,11.138833332061768,33.65,16.667439651489257,34.55686264038086,1155.5,42.03319490217476,11289.024064171123,18534.473262032086,33469.0320855615,20.724789613409254,4.311546848629462e-5,0.05746017428985145,9.043355133063119e-4,0.0469603195795412,0.12900102201514627
770,2.8313432238972283,0.010724593691334942,107.62716659999984,0.018241558100449588,-0.0034629083900117215,8.874996804433688e-4,3.827092775303109e-5,39.03338139188776,G00770,117.25333674409598,47.84932937050915,3033.91406236276,10.278694848219553,39.75,16.169137994448345,33.619676987330116,1192.5833333333333,241.89917351022004,7040.016806722689,11556.904761904761,12993.669467787115,10.594571478327566,7.69653684411499e-8,0.005080022002136286,2.3382078050746474e-4,0.04696027589837274,0.12896746844314816
771,2.8494672359800512,0.010458578040772794,119.47339339999998,0.051646709109277274,-0.0015994781262707524,0.0014391926219073576,4.474493842045139e-5,39.20575579080627,G00771,118.23437021788511,47.94450072757264,27.8693941246361,6.897245307918638,55.55,15.455859279632568,29.231049823760987,1755.1,806.9074752933018,9143.168449197861,15269.72192513369,9093.331550802139,17.19146705782953,2.4270152077003998e-5,0.013642527206655137,3.4054466294726964e-4,0.04694572893427805,0.1280580216142287
772,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00772,119.14461179231826,47.746832981076295,5798.731949914839,-0.03349218610674143,96.54166666666667,14.244131962458292,20.196812589963276,3146.8333333333335,724.4839042630497,10276.019607843138,17337.55462184874,5942.232492997199,20.197629570831413,0,2.1786491824354578e-8,1.198257074117141e-7,0.04688572624358762,0.1270234757005148
773,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00773,119.9250904299561,47.65711872820361,10000,-3.232527044415474,120.2,13.929568767547607,16.154625034332277,3791.35,440.46282775233027,11907.930481283422,19664.24064171123,23087.35026737968,20.941186789668322,2.505446631133694e-7,2.1786491824354578e-8,1.7864923660561223e-6,0.04688572624358762,0.1270234757005148
774,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00774,120.82340571407563,47.65711872820361,10000,-0.583085947483778,80.6,14.719721937179566,19.51141242980957,3316.15,312.4204783031322,11588.879356568365,18361.82037533512,22969.908847184986,20.946151691132414,9.803921241700763e-8,0.001370108936799369,5.337145983281508e-4,0.04688572624358762,0.1270234757005148
775,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00775,121.72172099819515,47.65711872820361,10000,0.9610260324552655,56.666666666666664,14.583513895670572,21.210281252861023,3073.9583333333335,303.6262690082728,7126.056497175141,11124.488700564973,2085.7118644067796,15.722335273605806,1.7592083597980715e-7,7.689939505587537e-5,1.933809783008068e-4,0.04688572624358762,0.1270234757005148
776,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00776,122.62003628231469,47.65711872820361,10000,2.2223396020941437,36.2,15.342227125167847,22.98197498321533,2845.45,244.34046027278367,5687.606951871658,9038.446524064171,1631.2058823529412,17.1900932808267,0,2.723311485970202e-7,1.8191721133037098e-6,0.04688572624358762,0.1270234757005148
777,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00777,123.51835156643419,47.65711872820361,10000,2.7006571292877197,26.708333333333332,15.910680651664734,23.83410422007243,2765.3333333333335,37.30446606514824,5009.770308123249,8016.540616246499,1332.9803921568628,17.49158458815677,1.0893245912177289e-8,4.488017302343048e-6,1.2936819223286955e-4,0.04688572624358762,0.1270234757005148
778,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00778,124.41666685055372,47.65711872820361,10000,1.9627557380124927,39.35,16.093738746643066,22.9886625289917,2997.3,275.9073261651074,7805.75935828877,12329.050802139038,9652.491978609625,15.92398975367884,0,2.3518518465728355e-5,5.4488017754397186e-5,0.04688572624358762,0.1270234757005148
779,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00779,125.31498213467323,47.65711872820361,10000,-0.11959007028490305,83.75,15.750888633728028,20.33468770980835,3461.75,345.71023385123226,10643.770308123248,17386.73669467787,18558.795518207284,17.51938843346392,9.803921717253548e-8,3.1394335570134435e-5,5.751198293747543e-4,0.04688572624358762,0.1270234757005148
780,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00780,126.21329741879276,47.65711872820361,10000,-4.363314272214969,179.125,13.978303750356039,14.960260391235352,4195.166666666667,362.1563038327472,18762.754010695186,31474.502673796793,43369.73529411765,33.16263108374928,5.497526374367517e-8,6.22319948138621e-6,2.1990104777474262e-7,0.04688572624358762,0.1270234757005148
781,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00781,127.11161270291227,47.65711872820361,10000,-4.259546852111816,217.35,14.128464555740356,14.688300037384034,4201.8,312.6833946073215,20575.364145658263,34756.39215686275,65907.0700280112,56.75625264181979,7.298474903824619e-7,1.0893245912177289e-8,0,0.04688572624358762,0.1270234757005148
782,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00782,128.0099279870318,47.65711872820361,10000,-5.168664085865021,279.9,13.461221885681152,12.984449911117554,4345.25,217.15380796981083,21347.958702064898,36010.88495575221,78909.0825958702,58.38336312590896,3.050108910890799e-7,0,3.6416122186105965e-5,0.04688572624358762,0.1270234757005148
783,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00783,128.90824327115132,47.65711872820361,10000,-4.468928376833598,324.3333333333333,14.194851477940878,13.586229284604391,4140,246.55010955531765,29471.582887700533,49739.69251336899,167485.5588235294,131.630988316441,0,2.1786493409530529e-7,1.682352952374496e-4,0.04688572624358762,0.1270234757005148
784,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00784,129.80655855527084,47.65711872820361,10000,-4.177014577388763,379.15,13.776656198501588,13.553487539291382,3929.15,255.7752457056575,32698.980392156864,53989.87394957983,277672.2801120448,200.40591265570276,0.016921154705763403,2.637472783969507e-4,4.370370388555002e-4,0.04688572624358762,0.1270234757005148
785,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00785,130.64864130222608,47.623905376174484,8391.924560433694,-0.5685742120646561,379.75,13.817238688468933,18.141333381334942,3043.125,696.8282373665007,31530.344919786097,52227.67647058824,261488.11497326204,241.14044324945723,0.0821682572715445,0.09436869718589408,0.0025954590450480547,0.04688572624358762,0.1270234757005148
786,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00786,131.5895268800613,47.51920541345785,5424.226946485098,3.1029672004282474,312.55,14.707259368896484,22.955437755584718,2360.25,442.27603609653454,28707.745098039217,47556.52100840336,294531.58543417364,265.63012486348663,0.023692886749625386,0.2845656099956499,0.0098199455411831435,0.04688572624358762,0.1270234757005148
787,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00787,132.56093963875017,47.59131145915964,7360.861184023429,4.43182601928711,225.1,14.438237571716309,24.183237552642822,2000.85,322.63948839793966,21465.024064171124,35174.9679144385,213738.77540106952,123.81518497749649,0.0012833986961847304,0.1512722767587801,0.02120685186281482,0.04688572624358762,0.1270234757005148
788,2.8710153421142084,0.010125640262176626,119.47339339999999,0.09879664527534407,0.0010213244114449641,0.0022225595967041607,5.38896410552137e-5,39.433650016923615,G00788,133.39981969174895,47.65711872820361,10000,7.813660641511281,133.125,14.848284681638082,28.941458384195965,1422.9583333333333,69.06863578553845,21301.85994397759,34800.927170868345,249715.57983193276,86.97275371883714,5.644880170765684e-4,0.19488223307373737,0.00670582787996406,0.04688572624358762,0.1270234757005148
